0.06946960091590881,0.0694931149482727,0.17903171479701996,0.06947798281908035,0.06951393187046051,0.06948733329772949,0.11081025749444962,0.06947243213653564,0.06953097134828568,0.07041694223880768
0.06949366629123688,0.06949682533740997,0.06946586817502975,0.06952197849750519,0.06949517875909805,0.06946474313735962,0.07084772735834122,0.06947493553161621,0.06946643441915512,0.09501156955957413
0.06958714872598648,0.06953928619623184,0.06953993439674377,0.06947746872901917,0.06949486583471298,0.06943145394325256,0.06949914991855621,0.06947307288646698,0.08083360642194748,0.06952372938394547
0.06949189305305481,0.06946540623903275,0.07704830169677734,0.06949295103549957,0.06948742270469666,0.07303880900144577,0.06947188824415207,0.07683046907186508,0.06994575262069702,0.06947958469390869
0.07223308831453323,0.06954324245452881,0.07087358832359314,0.06949752569198608,0.06945479661226273,0.06950312107801437,0.0721224695444107,0.06947129964828491,0.06950182467699051,0.06947633624076843
0.0694776326417923,0.06947101652622223,0.06948231160640717,0.0762426033616066,0.069473497569561,0.06948885321617126,0.06948551535606384,0.06947352737188339,0.09240353107452393,0.06959858536720276
0.06946881115436554,0.06947173923254013,0.07634405046701431,0.06947488337755203,0.06947778165340424,0.06948215514421463,0.06964694708585739,0.06947558373212814,0.06947056204080582,0.06943313777446747
0.0695202499628067,0.069481261074543,0.0694647952914238,0.06946972757577896,0.06946532428264618,0.06946250796318054,0.06956826150417328,0.06952860206365585,0.28546929359436035,0.06959795206785202
0.06946761906147003,0.06947866082191467,0.06947118788957596,0.06946860998868942,0.0950765386223793,0.06943235546350479,0.06946240365505219,0.06946108490228653,0.06995730102062225,0.29643625020980835
0.09689036756753922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
